mep_name,jurisdiction,political_group,email,staff_contact_name,staff_contact_email,staff_contact_phone,policy_briefs,committee_memberships,last_verified,role_tags
Diana RIBA I GINER,Spain,Greens/EFA,diana.ribaiginer@europarl.europa.eu,N/A,N/A,N/A,"Women's rights, human rights, civil liberties, EU-Central America relations",FEMM; LIBE; DCAM (Chair),2024-12-15,chair
Chloé RIDEL,France,S&D,chloe.ridel@europarl.europa.eu,N/A,N/A,N/A,"Civil liberties, data protection, digital rights, environment",LIBE; ENVI,2024-12-15,
Sandro RUOTOLO,Italy,S&D,sandro.ruotolo@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, civil liberties",AFET; LIBE,2024-12-15,
Ilaria SALIS,Italy,The Left,ilaria.salis@europarl.europa.eu,N/A,N/A,N/A,"Civil liberties, human rights, digital rights",LIBE,2024-12-15,
Nacho SÁNCHEZ AMOR,Spain,S&D,nacho.sanchezamor@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, civil liberties, human rights, data protection",AFET; LIBE,2024-12-15,
Oliver SCHENK,Germany,EPP,oliver.schenk@europarl.europa.eu,N/A,N/A,N/A,"Civil liberties, data protection, industry",LIBE; ITRE,2024-12-15,
Alexander SELL,Germany,ESN,alexander.sell@europarl.europa.eu,N/A,N/A,N/A,"Civil liberties, national sovereignty",LIBE,2024-12-15,
Isabel SERRA SÁNCHEZ,Spain,The Left,isabel.serrasanchez@europarl.europa.eu,N/A,N/A,N/A,"Civil liberties, human rights, digital rights",LIBE,2024-12-15,
Bartłomiej SIENKIEWICZ,Poland,EPP,bartlomiej.sienkiewicz@europarl.europa.eu,N/A,N/A,N/A,"Civil liberties, security, data protection",LIBE,2024-12-15,
Birgit SIPPEL,Germany,S&D,birgit.sippel@europarl.europa.eu,N/A,N/A,N/A,"Civil liberties, data protection, privacy, digital rights, justice and home affairs - Key LIBE expert",LIBE,2024-12-15,
Krzysztof ŚMISZEK,Poland,S&D,krzysztof.smiszek@europarl.europa.eu,N/A,N/A,N/A,"Civil liberties, human rights, legal affairs, LGBTI rights, data protection",LIBE; JURI,2024-12-15,
Sander SMIT,Netherlands,EPP,sander.smit@europarl.europa.eu,N/A,N/A,N/A,"Civil liberties, data protection, security",LIBE,2024-12-15,
Malika SOREL,France,PfE,malika.sorel@europarl.europa.eu,N/A,N/A,N/A,"National identity, immigration policy, French sovereignty",LIBE,2024-12-15,
Diana ȘOȘOACĂ,Romania,NI,diana.sosoaca@europarl.europa.eu,N/A,N/A,N/A,"National sovereignty, conservative values, civil liberties",LIBE,2024-12-15,
Tineke STRIK,Netherlands,Greens/EFA,tineke.strik@europarl.europa.eu,N/A,N/A,N/A,"Migration, human rights, rule of law, Frontex accountability, data protection",AFET; DROI; LIBE,2024-12-15,
Dominik TARCZYŃSKI,Poland,ECR,dominik.tarczynski@europarl.europa.eu,N/A,N/A,N/A,"Conservative values, national sovereignty, security",LIBE; AFET,2024-12-15,
Georgiana TEODORESCU,Romania,ECR,georgiana.teodorescu@europarl.europa.eu,N/A,N/A,N/A,"Conservative values, Romanian sovereignty",LIBE; FEMM,2024-12-15,
Pierre-Romain THIONNET,France,PfE,pierre-romain.thionnet@europarl.europa.eu,N/A,N/A,N/A,"National sovereignty, immigration, French interests",LIBE,2024-12-15,
Beatrice TIMGREN,Sweden,ECR,beatrice.timgren@europarl.europa.eu,N/A,N/A,N/A,"Immigration policy, national identity, Swedish interests",LIBE; FEMM,2024-12-15,
Tomas TOBÉ,Sweden,EPP,tomas.tobe@europarl.europa.eu,N/A,N/A,N/A,"Development aid, migration, asylum policy, civil liberties, digital policy",DEVE; LIBE; ITRE; EUDS,2024-12-15,chair; deve_chair
Rody TOLASSY,France,PfE,rody.tolassy@europarl.europa.eu,N/A,N/A,N/A,"National sovereignty, French interests, immigration",LIBE,2024-12-15,
Zala TOMAŠIČ,Slovenia,EPP,zala.tomasic@europarl.europa.eu,N/A,N/A,N/A,"Conservative Slovenian policies, justice",JURI; LIBE,2024-12-15,
Sebastian TYNKKYNEN,Finland,ECR,sebastian.tynkkynen@europarl.europa.eu,N/A,N/A,N/A,"Immigration policy, Finnish interests, national sovereignty",LIBE; CULT,2024-12-15,
Milan UHRÍK,Slovakia,ESN,milan.uhrik@europarl.europa.eu,N/A,N/A,N/A,"National sovereignty, conservative nationalism",LIBE; AFET,2024-12-15,
Matthieu VALET,France,PfE,matthieu.valet@europarl.europa.eu,N/A,N/A,N/A,"National sovereignty, security, law enforcement",LIBE,2024-12-15,
Brigitte VAN DEN BERG,Netherlands,Renew Europe,brigitte.vandenberg@europarl.europa.eu,N/A,N/A,N/A,"Liberal progressive policies, civil liberties",LIBE; AFET,2024-12-15,
Roberto VANNACCI,Italy,PfE,roberto.vannacci@europarl.europa.eu,N/A,N/A,N/A,"Right-wing nationalism, security, defence",AFET; LIBE,2024-12-15,
Harald VILIMSKY,Austria,PfE,harald.vilimsky@europarl.europa.eu,N/A,N/A,N/A,"National sovereignty, migration control, security",LIBE; AFET,2024-12-15,coordinator
Anders VISTISEN,Denmark,PfE,anders.vistisen@europarl.europa.eu,N/A,N/A,N/A,"Right-wing Eurosceptic policies, sovereignty",AFET; LIBE,2024-12-15,
Elissavet VOZEMBERG-VRIONIDI,Greece,EPP,elissavet.vozemberg@europarl.europa.eu,N/A,N/A,N/A,"Conservative policies, women's rights, justice",FEMM; LIBE,2024-12-15,
Adrián VÁZQUEZ LÁZARA,Spain,EPP,adrian.vazquez@europarl.europa.eu,N/A,N/A,N/A,"Center-right policies, legal affairs, justice",JURI; LIBE,2024-12-15,
Maciej WĄSIK,Poland,ECR,maciej.wasik@europarl.europa.eu,N/A,N/A,N/A,"Security, justice, budgetary matters",CONT; LIBE,2024-12-15,
Michał WAWRYKIEWICZ,Poland,EPP,michal.wawrykiewicz@europarl.europa.eu,N/A,N/A,N/A,"Rule of law, legal affairs, judicial independence",JURI; LIBE,2024-12-15,
Sophie WILMÈS,Belgium,Renew Europe,sophie.wilmes@europarl.europa.eu,N/A,N/A,N/A,"Human rights, democracy, rule of law, digital policy, transatlantic relations",EP Vice-President; LIBE; ITRE; EUDS,2024-12-15,ep_vice_president
Jadwiga WIŚNIEWSKA,Poland,ECR,jadwiga.wisniewska@europarl.europa.eu,N/A,N/A,N/A,"Justice and home affairs, environment, women's rights, data protection",LIBE; ENVI; FEMM,2024-12-15,
Ewa ZAJĄCZKOWSKA-HERNIK,Poland,ESN,ewa.zajaczkowska-hernik@europarl.europa.eu,N/A,N/A,N/A,"National sovereignty, migration policy, EU reform",LIBE,2024-12-15,
Oihane AGIRREGOITIA MARTÍNEZ,Spain,Renew,oihane.agirregoitiamartinez@europarl.europa.eu,N/A,N/A,N/A,Industry; Research,ITRE,2024-12-15,
Wouter BEKE,Belgium,EPP,wouter.beke@europarl.europa.eu,N/A,N/A,N/A,Industry; Research; Energy,ITRE,2024-12-15,
Hildegard BENTELE,Germany,EPP,hildegard.bentele@europarl.europa.eu,N/A,N/A,N/A,Industry; Research; Energy; Digital innovation,ITRE,2024-12-15,
Tom BERENDSEN,Netherlands,EPP,tom.berendsen@europarl.europa.eu,N/A,N/A,N/A,Industry; Research; Energy; Transport,ITRE; TRAN,2024-12-15,
Michael BLOSS,Germany,Greens/EFA,michael.bloss@europarl.europa.eu,N/A,N/A,N/A,Industry; Research; Energy; Climate,ITRE; ENVI,2024-12-15,
Paolo BORCHIA,Italy,PfE,paolo.borchia@europarl.europa.eu,N/A,N/A,N/A,Industry; Research; Energy,ITRE,2024-12-15,
Borys BUDKA,Poland,EPP,borys.budka@europarl.europa.eu,N/A,N/A,N/A,Industry; Research; Energy - Committee Chair,ITRE,2024-12-15,itre_chair
Pilar DEL CASTILLO VERA,Spain,EPP,pilar.delcastillovera@europarl.europa.eu,N/A,N/A,N/A,Industry; Research; Energy; Digital infrastructure; Data Act Rapporteur,ITRE,2024-12-15,rapporteur
Anna Maria CISINT,Italy,PfE,annamaria.cisint@europarl.europa.eu,N/A,N/A,N/A,Industry; Research,ITRE,2024-12-15,
João COTRIM DE FIGUEIREDO,Portugal,Renew,joao.cotrimdefigueiredo@europarl.europa.eu,N/A,N/A,N/A,Industry; Research; Energy,ITRE,2024-12-15,
Elena DONAZZAN,Italy,ECR,elena.donazzan@europarl.europa.eu,N/A,N/A,N/A,Industry; Research; Energy - ITRE Vice-Chair,ITRE,2024-12-15,itre_vice_chair
Christian EHLER,Germany,EPP,christian.ehler@europarl.europa.eu,N/A,N/A,N/A,Industry; Research; Energy; STOA Chair; Horizon Europe; Digital research; AI policy,ITRE,2024-12-15,
Sofie ERIKSSON,Sweden,S&D,sofie.eriksson@europarl.europa.eu,N/A,N/A,N/A,Industry,ITRE,2024-12-15,
Niels FUGLSANG,Denmark,S&D,niels.fuglsang@europarl.europa.eu,N/A,N/A,N/A,Industry; Energy; Climate,ITRE; ENVI,2024-12-15,
Sunčana GLAVAK,Croatia,EPP,suncana.glavak@europarl.europa.eu,N/A,N/A,N/A,Industry; Transport,ITRE; TRAN,2024-12-15,
Andreas GLÜCK,Germany,Renew Europe,andreas.glueck@europarl.europa.eu,N/A,N/A,N/A,Environment; public health; energy policy; medical affairs,ENVI; ITRE; SANT,2024-12-15,
Nicolás GONZÁLEZ CASARES,Spain,S&D,nicolas.gonzalezcasares@europarl.europa.eu,N/A,N/A,N/A,Renewable energy; clean energy transition; Digital Services; electricity market reform,ITRE; ENVI; SANT; PECH,2024-12-15,
Giorgio GORI,Italy,S&D,giorgio.gori@europarl.europa.eu,N/A,N/A,N/A,Digital policy; industry; research; energy,ITRE,2024-12-15,vice_chair
Petras GRAŽULIS,Lithuania,ESN,petras.grazulis@europarl.europa.eu,N/A,N/A,N/A,Sovereignty; traditional values,ITRE,2024-12-15,
Bart GROOTHUIS,Netherlands,Renew Europe,bart.groothuis@europarl.europa.eu,N/A,N/A,N/A,Cybersecurity; NIS2 Directive; digital infrastructure; AI; data protection,ITRE; AFET; INTA,2024-12-15,
Christophe GRUDLER,France,Renew Europe,christophe.grudler@europarl.europa.eu,N/A,N/A,N/A,Digital policy; energy; defense; space policy,ITRE; AFET,2024-12-15,coordinator
Elisabetta GUALMINI,Italy,S&D,elisabetta.gualmini@europarl.europa.eu,N/A,N/A,N/A,Industry; research; energy; employment,ITRE; EMPL,2024-12-15,
András GYÜRK,Hungary,PfE,andras.gyurk@europarl.europa.eu,N/A,N/A,N/A,Industry; research; energy,ITRE,2024-12-15,
Michalis HADJIPANTELA,Cyprus,EPP,michalis.hadjipantela@europarl.europa.eu,N/A,N/A,N/A,Industry; research; health,ITRE; ENVI,2024-12-15,
Niels Flemming HANSEN,Denmark,EPP,nielsflemming.hansen@europarl.europa.eu,N/A,N/A,N/A,Industry; research; energy,ITRE,2024-12-15,
Eero HEINÄLUOMA,Finland,S&D,eero.heinaluoma@europarl.europa.eu,N/A,N/A,N/A,Industry; research; energy; economic affairs,ITRE; ECON,2024-12-15,
Krzysztof HETMAN,Poland,EPP,krzysztof.hetman@europarl.europa.eu,N/A,N/A,N/A,Industry; research; agriculture,ITRE; AGRI,2024-12-15,
Martin HOJSÍK,Slovakia,Renew Europe,martin.hojsik@europarl.europa.eu,N/A,N/A,N/A,Environment; industry; employment - EP Vice-President,EMPL; ENVI; ITRE,2024-12-15,
Diana IOVANOVICI ŞOŞOACĂ,Romania,NI,diana.iovanovici@europarl.europa.eu,N/A,N/A,N/A,Industry; women's rights,ITRE; FEMM,2024-12-15,
Patryk JAKI,Poland,ECR,patryk.jaki@europarl.europa.eu,N/A,N/A,N/A,Rule of law; migration; EU institutional reform - ECR Co-Chairman,ITRE; AFCO; Conference of Presidents,2024-12-15,
Adam JARUBAS,Poland,EPP,adam.jarubas@europarl.europa.eu,N/A,N/A,N/A,Public health; digital health; green transformation - SANT Committee Chair,SANT; ITRE; ENVI,2024-12-15,chair; sant_chair
Romana JERKOVIĆ,Croatia,S&D,romana.jerkovic@europarl.europa.eu,N/A,N/A,N/A,Energy; environment; regional development,ITRE; ENVI; REGI,2024-12-15,
Seán KELLY,Ireland,EPP,sean.kelly@europarl.europa.eu,N/A,N/A,N/A,Industry; research; energy; digital infrastructure,ITRE,2024-12-15,
Rudi KENNES,Belgium,The Left,rudi.kennes@europarl.europa.eu,N/A,N/A,N/A,Industry; research; energy,ITRE,2024-12-15,
Sarah KNAFO,France,ESN,sarah.knafo@europarl.europa.eu,N/A,N/A,N/A,Industry; economic affairs,ITRE; ECON,2024-12-15,
Ondřej KNOTEK,Czechia,PfE,ondrej.knotek@europarl.europa.eu,N/A,N/A,N/A,Industry; research; energy,ITRE,2024-12-15,
Rihards KOLS,Latvia,ECR,rihards.kols@europarl.europa.eu,N/A,N/A,N/A,Industry; research; foreign affairs,ITRE; AFET,2024-12-15,
Ondřej KRUTÍLEK,Czechia,ECR,ondrej.krutilek@europarl.europa.eu,N/A,N/A,N/A,Industry; research; energy; environment,ITRE; ENVI,2024-12-15,
Katri KULMUNI,Finland,Renew Europe,katri.kulmuni@europarl.europa.eu,N/A,N/A,N/A,Industry; research; finance,ITRE; ECON,2024-12-15,
Sergey LAGODINSKY,Germany,Greens/EFA,sergey.lagodinsky@europarl.europa.eu,N/A,N/A,N/A,Digital rights; AI liability; data protection; rule of law - JURI Coordinator (Greens); Greens/EFA Vice-Chair,JURI; ITRE; AFET,2024-12-15,coordinator
Eszter LAKOS,Hungary,EPP,eszter.lakos@europarl.europa.eu,N/A,N/A,N/A,Industry; research; energy,ITRE,2024-12-15,
Bernd LANGE,Germany,S&D,bernd.lange@europarl.europa.eu,N/A,N/A,N/A,Trade policy; digital trade; transatlantic relations; anti-coercion - INTA Committee Chair,INTA; ITRE,2024-12-15,chair; inta_chair
Isabella LÖVIN,Sweden,Greens/EFA,isabella.lovin@europarl.europa.eu,N/A,N/A,N/A,Industry; environment; climate,ITRE; ENVI,2024-12-15,
Lara MAGONI,Italy,ECR,lara.magoni@europarl.europa.eu,N/A,N/A,N/A,Industry; tourism,ITRE; TRAN,2024-12-15,
Yannis MANIATIS,Greece,S&D,yannis.maniatis@europarl.europa.eu,N/A,N/A,N/A,Industry; energy,ITRE,2024-12-15,
Marion MARÉCHAL,France,ECR,marion.marechal@europarl.europa.eu,N/A,N/A,N/A,Industry; defense,ITRE; SEDE,2024-12-15,
Catarina MARTINS,Portugal,The Left,catarina.martins@europarl.europa.eu,N/A,N/A,N/A,Industry; women's rights,ITRE; FEMM,2024-12-15,
Fulvio MARTUSCIELLO,Italy,EPP,fulvio.martusciello@europarl.europa.eu,N/A,N/A,N/A,Industry; energy,ITRE,2024-12-15,
Sara MATTHIEU,Belgium,Greens/EFA,sara.matthieu@europarl.europa.eu,N/A,N/A,N/A,Industry; employment,ITRE; EMPL,2024-12-15,
Georg MAYER,Austria,PfE,georg.mayer@europarl.europa.eu,N/A,N/A,N/A,Industry; transport,ITRE; TRAN,2024-12-15,
Marina MESURE,France,The Left,marina.mesure@europarl.europa.eu,N/A,N/A,N/A,Industry; employment; workers' rights,ITRE; EMPL,2024-12-15,
Sven MIKSER,Estonia,S&D,sven.mikser@europarl.europa.eu,N/A,N/A,N/A,Foreign affairs; defense - Former Foreign Minister,AFET; SEDE; ITRE,2024-12-15,
Csaba MOLNÁR,Hungary,S&D,csaba.molnar@europarl.europa.eu,N/A,N/A,N/A,Industry; budget,ITRE; BUDG,2024-12-15,
Letizia MORATTI,Italy,EPP,letizia.moratti@europarl.europa.eu,N/A,N/A,N/A,Industry; research; energy,ITRE,2024-12-15,
Jana NAGYOVÁ,Czechia,PfE,jana.nagyova@europarl.europa.eu,N/A,N/A,N/A,"EU affairs, national interests",ITRE,2024-12-15,
Dario NARDELLA,Italy,S&D,dario.nardella@europarl.europa.eu,N/A,N/A,N/A,"Urban development, culture, local governance",CULT; ITRE,2024-12-15,
Fernando NAVARRETE ROJAS,Spain,EPP,fernando.navarreterrojas@europarl.europa.eu,N/A,N/A,N/A,"Economic policy, taxation",ECON; ITRE,2024-12-15,
Dan NICA,Romania,S&D,dan.nica@europarl.europa.eu,N/A,N/A,N/A,"Industry and research, digital technology, Horizon Europe, telecommunications, IT infrastructure, European Competitiveness Fund",ITRE; ENVI,2024-12-15,coordinator
Ville NIINISTÖ,Finland,Greens/EFA,ville.niinisto@europarl.europa.eu,N/A,N/A,N/A,"Climate policy, industrial policy, energy transition, environmental protection, security policy",ITRE; AFET; SEDE,2024-12-15,coordinator
Aleksandar NIKOLIC,France,PfE,aleksandar.nikolic@europarl.europa.eu,N/A,N/A,N/A,"Defense, national security",SEDE; ITRE,2024-12-15,
Mirosława NYKIEL,Poland,EPP,miroslawa.nykiel@europarl.europa.eu,N/A,N/A,N/A,"Gender equality, women's rights",FEMM; ITRE,2024-12-15,
Jutta PAULUS,Germany,Greens/EFA,jutta.paulus@europarl.europa.eu,N/A,N/A,N/A,"Energy policy, climate, environmental technology, green industry, sustainable digital infrastructure",ITRE; ENVI,2024-12-15,
Thomas PELLERIN-CARLIN,France,S&D,thomas.pellerincarlin@europarl.europa.eu,N/A,N/A,N/A,"Energy policy, climate, research policy, industrial transformation",ITRE,2024-12-15,
Kira Marie PETER-HANSEN,Denmark,Greens/EFA,kiramarie.peterhansen@europarl.europa.eu,N/A,N/A,N/A,"Energy policy, green industry, digital sustainability, youth policy, legal affairs",ITRE; ENVI; JURI,2024-12-15,
Margarita DE LA PISA CARRIÓN,Spain,PfE,margarita.delapisacarrion@europarl.europa.eu,N/A,N/A,N/A,"Energy policy, industry, family values, conservative social policy",ITRE; FEMM,2024-12-15,
Virgil-Daniel POPESCU,Romania,EPP,virgildaniel.popescu@europarl.europa.eu,N/A,N/A,N/A,"Energy policy, industry, digital transformation, research",ITRE,2024-12-15,
Jüri RATAS,Estonia,EPP,juri.ratas@europarl.europa.eu,N/A,N/A,N/A,"Digital governance, e-government (former Estonian PM with extensive digital governance experience)",ITRE,2024-12-15,
Julie RECHAGNEUX,France,PfE,julie.rechagneux@europarl.europa.eu,N/A,N/A,N/A,"French national interests, legal affairs",ITRE; JURI,2024-12-15,
Manuela RIPA,Germany,EPP,manuela.ripa@europarl.europa.eu,N/A,N/A,N/A,"Environment, industry, energy policy, public health, animal welfare",ITRE; ENVI; SEDE,2024-12-15,
Massimiliano SALINI,Italy,EPP,massimiliano.salini@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, industry, transport",AFET; ITRE; TRAN,2024-12-15,
Elena SANCHO MURILLO,Spain,S&D,elena.sanchomurillo@europarl.europa.eu,N/A,N/A,N/A,"Social policy, industry",EMPL; ITRE,2024-12-15,
Jussi SARAMO,Finland,The Left,jussi.saramo@europarl.europa.eu,N/A,N/A,N/A,"Economic policy, industry",ECON; ITRE,2024-12-15,
Silvia SARDONE,Italy,PfE,silvia.sardone@europarl.europa.eu,N/A,N/A,N/A,"Environment, women's rights, industry",ENVI; FEMM; ITRE,2024-12-15,
Jacek SARYUSZ-WOLSKI,Poland,ECR,jacek.saryuszwolski@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, constitutional affairs, industry",AFET; AFCO; ITRE,2024-12-15,
Benedetta SCUDERI,Italy,Greens/EFA,benedetta.scuderi@europarl.europa.eu,N/A,N/A,N/A,"Industry, research, energy, digital policy, green technology",ITRE,2024-12-15,
Günther SIDL,Austria,S&D,guenther.sidl@europarl.europa.eu,N/A,N/A,N/A,"Environment, public health, industry",ENVI; ITRE,2024-12-15,
Maria SPYRAKI,Greece,EPP,maria.spyraki@europarl.europa.eu,N/A,N/A,N/A,"Energy storage, hydrogen technology, ecodesign, chemicals regulation, AI and digital innovation",ITRE; ENVI; REGI,2024-12-15,
Virginijus SINKEVIČIUS,Lithuania,Greens/EFA,virginijus.sinkevicius@europarl.europa.eu,N/A,N/A,N/A,Environment; biodiversity; oceans; fisheries; climate policy; former EU Environment Commissioner,ENVI; PECH; ITRE,2024-12-15,
Sara SKYTTEDAL,Sweden,EPP,sara.skyttedal@europarl.europa.eu,N/A,N/A,N/A,Industry; research; energy; digital policy; Christian democratic values; energy policy; conservative social policy,ITRE; AFET,2024-12-15,
Beata SZYDŁO,Poland,ECR,beata.szydlo@europarl.europa.eu,N/A,N/A,N/A,"Industry, research, energy, transport, European Democracy Shield, AI and digital policy",ITRE; EUDS; BUDG; TRAN,2024-12-15,
Dario TAMBURRANO,Italy,The Left,dario.tamburrano@europarl.europa.eu,N/A,N/A,N/A,"Energy transition, transport, digital innovation, climate policy",ITRE; TRAN,2024-12-15,
Irene TINAGLI,Italy,S&D,irene.tinagli@europarl.europa.eu,N/A,N/A,N/A,"Economic policy, digital euro, banking regulation, financial services, housing policy, AI in finance",HOUS; ECON; ITRE; ENVI,2024-12-15,chair
Francesco TORSELLI,Italy,ECR,francesco.torselli@europarl.europa.eu,N/A,N/A,N/A,"Conservative Italian policies, industry, digital innovation",ITRE,2024-12-15,
Flavio TOSI,Italy,EPP,flavio.tosi@europarl.europa.eu,N/A,N/A,N/A,"Center-right Italian policies, local governance",ITRE; REGI,2024-12-15,
Marie TOUSSAINT,France,Greens/EFA,marie.toussaint@europarl.europa.eu,N/A,N/A,N/A,"Climate justice, ecocide recognition, environmental law, Green Deal, corporate accountability, renewable energy",ENVI; ECON; ITRE; SANT; FISC; HOUS,2024-12-15,coordinator
Kathleen VAN BREMPT,Belgium,S&D,kathleen.vanbrempt@europarl.europa.eu,N/A,N/A,N/A,"Social democratic policies, industry, environment, climate",ITRE; ENVI,2024-12-15,
Marta WCISŁO,Poland,EPP,marta.wcislo@europarl.europa.eu,N/A,N/A,N/A,"Technology, energy policy, industry",ITRE; AGRI,2024-12-15,
Stéphanie YON-COURTIN,France,Renew Europe,stephanie.yon-courtin@europarl.europa.eu,N/A,N/A,N/A,"Digital policy, fintech, AI regulation, data protection, banking regulation, digital euro",ECON; ITRE,2024-12-15,
Kosma ZŁOTOWSKI,Poland,ECR,kosma.zlotowski@europarl.europa.eu,N/A,N/A,N/A,"Transport, infrastructure, technology, energy, digital connectivity",TRAN; ITRE,2024-12-15,
