mep_name,jurisdiction,political_group,email,staff_contact_name,staff_contact_email,staff_contact_phone,policy_briefs,committee_memberships,last_verified,role_tags
Zoltán TARR,Hungary,EPP,zoltan.tarr@europarl.europa.eu,N/A,N/A,N/A,"Culture, education, pro-European Hungarian opposition, media policy",CULT (Coordinator),2024-12-15,
Alice TEODORESCU MÅWE,Sweden,EPP,alice.teodorescu.mawe@europarl.europa.eu,N/A,N/A,N/A,"Christian democratic values, media, culture",CULT,2024-12-15,
Ingeborg TER LAAK,Netherlands,EPP,ingeborg.terlaak@europarl.europa.eu,N/A,N/A,N/A,"Christian democratic policies, social affairs",EMPL,2024-12-15,
Riho TERRAS,Estonia,EPP,riho.terras@europarl.europa.eu,N/A,N/A,N/A,"Defence and security, NATO, cybersecurity, transatlantic relations, military capabilities",SEDE (4th Vice-Chair); AFET,2024-12-15,sede_vice_chair
Tomas TOBÉ,Sweden,EPP,tomas.tobe@europarl.europa.eu,N/A,N/A,N/A,"Development aid, migration, asylum policy, civil liberties, digital policy",DEVE (Chair); LIBE (Member); ITRE (Substitute); EUDS,2024-12-15,deve_chair
Zala TOMAŠIČ,Slovenia,EPP,zala.tomasic@europarl.europa.eu,N/A,N/A,N/A,"Conservative Slovenian policies, justice",JURI; LIBE,2024-12-15,
Romana TOMC,Slovenia,EPP,romana.tomc@europarl.europa.eu,N/A,N/A,N/A,"Employment, social affairs, pension policy",EMPL,2024-12-15,
Matej TONIN,Slovenia,EPP,matej.tonin@europarl.europa.eu,N/A,N/A,N/A,"Defence, security, Christian democratic values",SEDE; AFET,2024-12-15,
Flavio TOSI,Italy,EPP,flavio.tosi@europarl.europa.eu,N/A,N/A,N/A,"Center-right Italian policies, local governance",ITRE (Substitute); REGI,2024-12-15,
Pekka TOVERI,Finland,EPP,pekka.toveri@europarl.europa.eu,N/A,N/A,N/A,"Security, defence, cybersecurity, NATO cooperation",SEDE; AFET,2024-12-15,
Dimitris TSIODRAS,Greece,EPP,dimitris.tsiodras@europarl.europa.eu,N/A,N/A,N/A,"Greek center-right policies, public health",SANT; ENVI,2024-12-15,
Inese VAIDERE,Latvia,EPP,inese.vaidere@europarl.europa.eu,N/A,N/A,N/A,"Internal market, consumer protection, digital single market, data governance",IMCO (Member); ECON,2024-12-15,
Adina-Ioana VĂLEAN,Romania,EPP,adina.valean@europarl.europa.eu,N/A,N/A,N/A,"Transport, infrastructure, digital policy, AI applications in transport",IMCO (Member); TRAN,2024-12-15,
Jessika VAN LEEUWEN,Netherlands,EPP,jessika.vanleeuwen@europarl.europa.eu,N/A,N/A,N/A,"Agricultural interests, rural communities, farmers' rights",AGRI,2024-12-15,
Sabine VERHEYEN,Germany,EPP,sabine.verheyen@europarl.europa.eu,N/A,N/A,N/A,"Culture, education, media, digital cultural policy, AI in media",IMCO (Substitute); CULT,2024-12-15,
Loránt VINCZE,Romania,EPP,lorant.vincze@europarl.europa.eu,N/A,N/A,N/A,"Minority rights, Hungarian community interests, regional policy",REGI; CULT,2024-12-15,
Axel VOSS,Germany,EPP,axel.voss@europarl.europa.eu,N/A,N/A,N/A,"AI Act, copyright, data protection, digital policy, cybersecurity, GDPR implementation",JURI (Coordinator); IMCO (Substitute); LIBE (Substitute),2024-12-15,ai_act_architect
Elissavet VOZEMBERG-VRIONIDI,Greece,EPP,elissavet.vozemberg@europarl.europa.eu,N/A,N/A,N/A,"Conservative policies, women's rights, justice",FEMM; LIBE,2024-12-15,
Adrián VÁZQUEZ LÁZARA,Spain,EPP,adrian.vazquez@europarl.europa.eu,N/A,N/A,N/A,"Center-right policies, legal affairs, justice",JURI; LIBE,2024-12-15,
Maria WALSH,Ireland,EPP,maria.walsh@europarl.europa.eu,N/A,N/A,N/A,"Agriculture, rural affairs, social issues, LGBTQ+ rights",AGRI; EMPL,2024-12-15,
Marion WALSMANN,Germany,EPP,marion.walsmann@europarl.europa.eu,N/A,N/A,N/A,"Intellectual property, standard-essential patents, digital policy, technology innovation, AI governance",JURI; ITRE (Substitute),2024-12-15,
Michał WAWRYKIEWICZ,Poland,EPP,michal.wawrykiewicz@europarl.europa.eu,N/A,N/A,N/A,"Rule of law, legal affairs, judicial independence",JURI (Member); LIBE,2024-12-15,
Marta WCISŁO,Poland,EPP,marta.wcislo@europarl.europa.eu,N/A,N/A,N/A,"Technology, energy policy, industry",ITRE; AGRI,2024-12-15,
Manfred WEBER,Germany,EPP,manfred.weber@europarl.europa.eu,N/A,N/A,N/A,"EU governance, migration, security, economic policy, digital transformation",EPP Group Leader; AFCO; Special Committees,2024-12-15,
Angelika WINZIG,Austria,EPP,angelika.winzig@europarl.europa.eu,N/A,N/A,N/A,"Budget, economic policy, digital investment, research funding",BUDG; ECON,2024-12-15,
Sander WOLTERS,Netherlands,EPP,sander.wolters@europarl.europa.eu,N/A,N/A,N/A,"Environmental policy, agriculture, sustainability",ENVI; AGRI,2024-12-15,
Tomáš ZDECHOVSKÝ,Czechia,EPP,tomas.zdechovsky@europarl.europa.eu,N/A,N/A,N/A,"Rule of law, migration, security, media, internal market, consumer protection, data protection",CONT; LIBE; EUDS; IMCO (Substitute),2024-12-15,
Bogdan Andrzej ZDROJEWSKI,Poland,EPP,bogdan.zdrojewski@europarl.europa.eu,N/A,N/A,N/A,"Culture, education, media, digital heritage",CULT,2024-12-15,
Željana ZOVKO,Croatia,EPP,zeljana.zovko@europarl.europa.eu,N/A,N/A,N/A,"Foreign affairs, transatlantic relations, Western Balkans, security, trade",EPP Group Vice-President; AFET; INTA; PECH,2024-12-15,
Milan ZVER,Slovenia,EPP,milan.zver@europarl.europa.eu,N/A,N/A,N/A,"Education, culture, European values",CULT,2024-12-15,
